"Country","Stage","dim3","CostItem","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010"
"IR000000","COCO2","UVAB","WATR",895.153084,901.451205,885.791208,868.199432,867.783469,880.923515,824.989873,816.77335,827.381011,792.313033,804.087475,801.101371,850.354279,883.230329,825.274422,829.49337,863.522678,909.625287,932.735058,954.499623,984.198785,1000,1040.344407,1134.18925,1270.734237,1184.323378,1173.361419
"IR000000","COCO2","UVAG","ELEC",701.632594,708.123361,694.796752,684.556301,684.458655,694.687478,575.086091,585.633626,561.419753,547.805643,542.25459,532.398798,582.788196,632.102682,586.090022,617.480293,755.674232,741.317552,745.089012,788.808664,858.259271,1000,1084.757466,1123.613829,1271.593448,1116.169545,970.858155
"IR000000","COCO2","UVAG","ELUB",711.616322,713.22256,702.575478,693.848564,689.057409,723.437994,718.035297,711.795173,715.403084,695.04254,688.386048,714.819614,733.0872,734.460366,697.515825,692.880588,796.231081,789.712568,740.521564,889.815597,899.357013,1000,1113.852818,1164.714319,1389.745108,1201.768043,1249.848598
"IR000000","COCO2","UVAG","INPO",805.746138,822.046761,829.703564,832.555838,810.506677,822.728176,743.034153,804.187392,790.465702,750.515165,742.405932,751.840168,838.025729,925.592348,873.810869,879.024347,908.626155,977.234419,1016.564512,1051.162688,1022.716889,1000,1012.906779,1018.109136,1034.640445,1096.116115,1157.30729
"IR000000","COCO2","UVAG","IPHA",746.059428,763.912623,762.660004,769.731586,790.477939,803.897118,748.256768,790.907229,825.569358,802.681404,807.279761,801.972352,833.662832,908.79728,892.358747,900.343954,943.758832,963.50365,994.749706,1029.609195,1016.639021,1000,1063.167122,1111.57872,1115.437724,1148.388151,1606.575878
"IR000000","COCO2","UVAG","PLAP",851.30162,867.239002,867.342945,873.651327,867.234082,868.721979,861.702128,888.06867,905.44821,880.728186,918.249115,916.469661,974.084919,1029.945171,983.023224,979.551821,973.828803,981.824083,989.700501,989.518457,1005.136986,1000,990.610329,990.279938,1004.427129,1022.9811,1023.860705
"IR000000","COCO2","UVAG","REPB",646.282451,650.366802,650.094513,651.709647,654.567762,662.658485,558.944765,590.107527,628.260152,609.771086,640.23567,644.130669,683.386617,742.56455,723.944591,757.199719,796.269154,852.880783,901.789489,945.30013,971.10904,1000,1023.806639,1059.97185,1122.851687,1136.566772,1125.024637
"IR000000","COCO2","UVAG","REPM",627.430676,638.6379,639.836186,644.688615,653.394563,662.537018,605.255278,630.83078,662.978054,648.362358,650.956311,656.41814,686.966061,748.299085,722.246854,750.364024,791.023795,854.305714,883.407909,908.772422,933.912758,1000,1041.102052,1102.720809,1179.996195,1213.423085,1177.119092
"IR000000","COCO2","UVAG","SEED",778.205707,764.789657,767.977532,753.171455,759.282495,797.302348,874.467654,916.156671,971.284125,975.052854,843.00051,896.599265,859.01296,824.928639,861.862643,939.675566,949.538364,867.060911,886.409736,1021.086984,1006.205991,1000,873.628949,872.827156,907.594524,892.334459,668.055053
"IR000000","COCO2","UVAG","SERI",638.361108,644.343375,640.024412,638.398495,644.186161,660.168273,551.293488,556.54067,593.036221,591.767861,619.771863,628.469031,659.655774,718.112477,691.79363,716.860958,722.888192,773.652861,840.270728,881.440916,905.792577,1000,1065.076688,1109.691325,1156.597251,1199.803545,1196.278324
"IR000000","COCO2","UVAG","WATR",895.153084,901.451205,885.791208,868.199432,867.783469,880.923515,824.989873,816.77335,827.381011,792.313033,804.087475,801.101371,850.354279,883.230329,825.274422,829.49337,863.522678,909.625287,932.735058,954.499623,984.198785,1000,1040.344407,1134.18925,1270.734237,1184.323378,1173.361419
"IR000000","COCO2","UVAP","EFUL",314.512926,337.322422,247.217117,225.923919,217.644074,232.827924,235.982333,266.229578,267.75188,319.858905,314.969494,363.985663,388.064743,397.364171,375.444248,413.912474,557.491334,578.070147,552.013794,573.113318,618.955578,737.659963,784.47891,807.242927,937.196695,747.920813,782.427955
"IR000000","COCO2","UVAP","EGAS",386.3,406.3,269.7,264.8,254.1,282.8,311.7,325.2,297.9,297.6,281.2,275,314.3,331.8,288.7,306.3,444.3,428.7,400.7,398.9,437.1,559.8,542.534558,509.921025,528.159253,507.001413,511.677834
"IR000000","COCO2","UVAP","ELEC",701.632594,708.123361,694.796752,684.556301,684.458655,694.687478,575.086091,585.633626,561.419753,547.805643,542.25459,532.398798,582.788196,632.102682,586.090022,617.480293,755.674232,741.317552,745.089012,788.808664,858.259271,1000,1084.757466,1123.613829,1271.593448,1116.169545,970.858155
"IR000000","COCO2","UVAP","ELUB",711.616322,713.22256,702.575478,693.848564,689.057409,723.437994,718.035297,711.795173,715.403084,695.04254,688.386048,714.819614,733.0872,734.460366,697.515825,692.880588,796.231081,789.712568,740.521564,889.815597,899.357013,1000,1113.852818,1164.714319,1389.745108,1201.768043,1249.848598
"IR000000","COCO2","UVAP","FENE",354.7,363.6,360,343.5,340,348.2,350.2,362.1,365.8,355.8,375,350.6,375.7,,,,,,,,,,,,,,
"IR000000","COCO2","UVAP","ICAF",,,,,,,,,,,,195.471749,,166.572924,188.399179,167.086502,178.137176,148.59325,168.638491,184.4792,175.932331,175.650571,175.739533,172.063375,170.292527,171.304194,171.947228
"IR000000","COCO2","UVAP","INPO",805.746138,822.046761,829.703564,832.555838,810.506677,822.728176,743.034153,804.187392,790.465702,750.515165,742.405932,751.840168,838.025729,925.592348,873.810869,879.024347,908.626155,977.234419,1016.564512,1051.162688,1022.716889,1000,1012.906779,1018.109136,1034.640445,1096.116115,1157.30729
"IR000000","COCO2","UVAP","IPHA",746.059428,763.912623,762.660004,769.731586,790.477939,803.897118,748.256768,790.907229,825.569358,802.681404,807.279761,801.972352,833.662832,908.79728,892.358747,900.343954,943.758832,963.50365,994.749706,1029.609195,1016.639021,1000,1063.167122,1111.57872,1115.437724,1148.388151,1606.575878
"IR000000","COCO2","UVAP","NITF",641.9,717.3,603.3,456.9,504.1,533.6,534.3,564.3,546.3,471.4,494.1,542.6,587.7,575.6,505.7,518.4,596.9,700.4,684.9,695.1,729.8,794,826.7,851.2,1278.7,1017.4,
"IR000000","COCO2","UVAP","PHOF",938.1,1068.3,973.5,741.2,882.3,,,,,,,,,,,,,,,,,,,,,,
"IR000000","COCO2","UVAP","PLAP",851.30162,867.239002,867.342945,873.651327,867.234082,868.721979,861.702128,888.06867,905.44821,880.728186,918.249115,916.469661,974.084919,1029.945171,983.023224,979.551821,973.828803,981.824083,989.700501,989.518457,1005.136986,1000,990.610329,990.279938,1004.427129,1022.9811,1023.860705
"IR000000","COCO2","UVAP","POTF",309.4,356.3,345.5,275.8,295.2,,330.7,,,,,331.2,354.4,370.4,348.7,348,361.9,375.8,370,387,384.8,382.6,411.6,426.9,755.6,1070,
"IR000000","COCO2","UVAP","REPB",646.282451,650.366802,650.094513,651.709647,654.567762,662.658485,558.944765,590.107527,628.260152,609.771086,640.23567,644.130669,683.386617,742.56455,723.944591,757.199719,796.269154,852.880783,901.789489,945.30013,971.10904,1000,1023.806639,1059.97185,1122.851687,1136.566772,1125.024637
"IR000000","COCO2","UVAP","REPM",627.430676,638.6379,639.836186,644.688615,653.394563,662.537018,605.255278,630.83078,662.978054,648.362358,650.956311,656.41814,686.966061,748.299085,722.246854,750.364024,791.023795,854.305714,883.407909,908.772422,933.912758,1000,1041.102052,1102.720809,1179.996195,1213.423085,1177.119092
"IR000000","COCO2","UVAP","SEED",778.205707,764.789657,767.977532,753.171455,759.282495,797.302348,874.467654,916.156671,971.284125,975.052854,843.00051,896.599265,859.01296,824.928639,861.862643,939.675566,949.538364,867.060911,886.409736,1021.086984,1006.205991,1000,873.628949,872.827156,907.594524,892.334459,668.055053
"IR000000","COCO2","UVAP","SERI",638.361108,644.343375,640.024412,638.398495,644.186161,660.168273,551.293488,556.54067,593.036221,591.767861,619.771863,628.469031,659.655774,718.112477,691.79363,716.860958,722.888192,773.652861,840.270728,881.440916,905.792577,1000,1065.076688,1109.691325,1156.597251,1199.803545,1196.278324
"IR000000","COCO2","UVAP","WATR",895.153084,901.451205,885.791208,868.199432,867.783469,880.923515,824.989873,816.77335,827.381011,792.313033,804.087475,801.101371,850.354279,883.230329,825.274422,829.49337,863.522678,909.625287,932.735058,954.499623,984.198785,1000,1040.344407,1134.18925,1270.734237,1184.323378,1173.361419
"IT000000","COCO1","CAFF","ICAF",1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"IT000000","COCO1","CAFR","ICAF",1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"IT000000","COCO1","CAMF","ICAM",,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,,,1000,1000,1000,1000,1000,1000,,1000,
"IT000000","COCO1","CAMR","ICAM",1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"IT000000","COCO1","HEIR","IHEI",1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"IT000000","COCO1","PIGF","IPIG",1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"IT000000","COCO1","SCOW","ICOW",170.430509,176.661506,181.616559,178.33003,173.896131,174.411627,179.5642,203.721202,218.238375,227.587268,233.781121,239.153626,247.692495,275.082286,254.369914,252.10929,236.723257,202.204896,209.796516,227.850644,232.247912,233.023682,235.914386,227.764318,201.36869,124.630041,52.730788
"IT000000","COCO1","SHGF","ILAM",1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"IT000000","COCO1","SHGM","ILAM",272.405539,235.979437,218.383366,195.557843,188.237766,199.266415,219.90857,241.896853,271.175946,264.97713,242.153501,245.119178,207.47681,225.266743,225.079596,267.520851,341.072736,329.687719,303.115207,246.192718,227.781403,211.827602,231.732218,271.317638,303.060087,118.918686,244.598196
"IT000000","COCO1","SOWS","IPIG",404.881867,442.106093,377.91398,391.999433,407.999309,398.213973,375.120677,318.016155,320.342069,330.029252,301.096568,323.147912,318.740151,303.829585,332.02429,301.253737,324.46086,322.281687,305.089486,304.654649,297.538214,293.141904,305.133549,326.771176,301.537812,305.91284,321.174777
"IT000000","COCO1","UVAB","EFUL",332.3,356.4,223,191.5,172.8,196.1,276,236.4,248.7,313.4,258.3,293.3,342.3,362.8,346.3,362.6,496.973358,515.318256,492.090427,510.899511,551.765405,657.583941,699.320499,719.613388,835.46014,666.730933,697.492183
"IT000000","COCO1","UVAB","EGAS",444.9,467.6,386.6,403.7,428.7,496.8,616.8,590.347503,556.633074,574.067934,526.837159,524.9,609.910907,618.994093,580.057248,655.6,870.859116,901.062405,865.516422,903.431832,983.957338,1181.279521,1162.978664,1093.0682,1132.163718,1086.80971,
"IT000000","COCO1","UVAB","ELEC",862.771511,870.752965,854.365729,841.773427,841.653356,854.231359,842.95334,816.657376,999.851238,806.048691,811.209158,809.95294,844.631143,868.61295,856.965819,849.405472,850.880582,867.342558,892.965043,910.545639,925.021144,1000,1103.535299,1157.744193,1277.169382,1258.828041,1193.82817
"IT000000","COCO1","UVAB","ELUB",711.616322,713.22256,702.575478,693.848564,689.057409,723.437994,718.035297,711.795173,715.403084,695.04254,688.386048,714.819614,733.0872,734.460366,697.515825,692.880588,796.231081,789.712568,740.521564,889.815597,899.357013,1000,1113.852818,1164.714319,1389.745108,1201.768043,1249.848598
"IT000000","COCO1","UVAB","INPO",808.953833,825.319349,833.006634,835.870263,813.733324,826.003477,834.470146,839.369504,836.930533,827.498518,856.684895,862.754951,865.435332,880.209002,864.488239,883.08817,764.652457,895.636888,920.632058,974.690212,1014.225292,1000,999.063489,1009.664849,1063.026436,1123.525317,1155.449076
"IT000000","COCO1","UVAB","IPHA",708.459423,725.478382,724.303031,730.926707,750.756103,763.399381,749.595904,767.313826,776.051251,782.74301,855.369764,837.177214,855.969402,880.168346,889.613874,879,923.885521,896.763854,895.167973,898.973365,989.593062,1000,1029.000376,1058.842765,1095.900402,1120.003415,1144.646616
"IT000000","COCO1","UVAB","PLAP",874.505916,890.912754,891.867539,899.179372,892.512691,894.372043,759.506163,856.2202,848.288466,839.1909,842.225784,803.544687,910.332355,953.432074,952.374987,944,939.20044,945.339382,957.917282,971.333246,986.891102,1000,1085.83953,1147.746348,1282.017777,1316.628145,1310.049397
"IT000000","COCO1","UVAB","REPB",623.528152,627.520798,627.344463,628.9174,632.023991,639.802828,469.443508,484.938875,514.555521,506.879716,594.512318,565.39004,638.517591,650.341036,663.474625,724,805.766624,903.669327,920.085309,943.493288,978.765605,1000,1043.622142,1064.078957,1096.740159,1133.720716,1155.263445
"IT000000","COCO1","UVAB","REPM",579.987497,590.317536,591.373284,595.842349,603.776644,612.164335,340.95084,368.755603,447.808933,463.763392,596.534469,567.208014,639.506008,650.341036,664.470833,725,806.62409,904.359687,920.964986,943.939959,978.502001,1000,1043.669572,1064.595902,1096.766023,1133.496786,1166.363722
"IT000000","COCO1","UVAB","SEED",844.799932,830.288174,833.783919,817.72516,824.321816,865.600279,875.956231,910.579475,898.894609,578.389718,909.967834,884.444548,995.336245,983.540455,971.302942,911,887.527107,905.011953,956.003013,975.113052,1001.146528,1000,1004.389087,1099.04013,1257.013119,1265.570807,1232.656202
"IT000000","COCO1","UVAB","SERI",716.100266,722.928333,717.998609,715.985007,722.486165,740.402729,742.16803,754.76904,770.514462,785.99524,824.026427,754.459378,845.096812,874.14667,875.66696,864,906.436636,923.344089,944.524341,973.802454,977.231372,1000,1033.653391,1070.478018,1112.723783,1135.011429,1166.792775
"IT000000","COCO1","UVAB","WATR",871.35401,877.484685,862.241035,845.116963,844.712059,857.502756,585.687189,672.668985,714.859709,719.539855,775.119185,749.70483,841.460351,844.861881,837.354281,853.1506,896.301952,955.013605,967.658351,993.480155,1022.807131,1000,1029.252397,1096.049849,1223.764089,1186.195548,1213.779395
"IT000000","COCO1","UVAG","ELEC",862.771511,870.752965,854.365729,841.773427,841.653356,854.231359,842.95334,816.657376,999.851238,806.048691,811.209158,809.95294,844.631143,868.61295,856.965819,849.405472,850.880582,867.342558,892.965043,910.545639,925.021144,1000,1103.535299,1157.744193,1277.169382,1258.828041,1193.82817
"IT000000","COCO1","UVAG","ELUB",711.616322,713.22256,702.575478,693.848564,689.057409,723.437994,718.035297,711.795173,715.403084,695.04254,688.386048,714.819614,733.0872,734.460366,697.515825,692.880588,796.231081,789.712568,740.521564,889.815597,899.357013,1000,1113.852818,1164.714319,1389.745108,1201.768043,1249.848598
"IT000000","COCO1","UVAG","INPO",808.953833,825.319349,833.006634,835.870263,813.733324,826.003477,834.470146,839.369504,836.930533,827.498518,856.684895,862.754951,865.435332,880.209002,864.488239,883.08817,764.652457,895.636888,920.632058,974.690212,1014.225292,1000,999.063489,1009.664849,1063.026436,1123.525317,1155.449076
"IT000000","COCO1","UVAG","IPHA",708.459423,725.478382,724.303031,730.926707,750.756103,763.399381,749.595904,767.313826,776.051251,782.74301,855.369764,837.177214,855.969402,880.168346,889.613874,879,923.885521,896.763854,895.167973,898.973365,989.593062,1000,1029.000376,1058.842765,1095.900402,1120.003415,1144.646616
"IT000000","COCO1","UVAG","PLAP",874.505916,890.912754,891.867539,899.179372,892.512691,894.372043,759.506163,856.2202,848.288466,839.1909,842.225784,803.544687,910.332355,953.432074,952.374987,944,939.20044,945.339382,957.917282,971.333246,986.891102,1000,1085.83953,1147.746348,1282.017777,1316.628145,1310.049397
"IT000000","COCO1","UVAG","REPB",623.528152,627.520798,627.344463,628.9174,632.023991,639.802828,469.443508,484.938875,514.555521,506.879716,594.512318,565.39004,638.517591,650.341036,663.474625,724,805.766624,903.669327,920.085309,943.493288,978.765605,1000,1043.622142,1064.078957,1096.740159,1133.720716,1155.263445
"IT000000","COCO1","UVAG","REPM",579.987497,590.317536,591.373284,595.842349,603.776644,612.164335,340.95084,368.755603,447.808933,463.763392,596.534469,567.208014,639.506008,650.341036,664.470833,725,806.62409,904.359687,920.964986,943.939959,978.502001,1000,1043.669572,1064.595902,1096.766023,1133.496786,1166.363722
"IT000000","COCO1","UVAG","SEED",844.799932,830.288174,833.783919,817.72516,824.321816,865.600279,875.956231,910.579475,898.894609,578.389718,909.967834,884.444548,995.336245,983.540455,971.302942,911,887.527107,905.011953,956.003013,975.113052,1001.146528,1000,1004.389087,1099.04013,1257.013119,1265.570807,1232.656202
"IT000000","COCO1","UVAG","SERI",716.100266,722.928333,717.998609,715.985007,722.486165,740.402729,742.16803,754.76904,770.514462,785.99524,824.026427,754.459378,845.096812,874.14667,875.66696,864,906.436636,923.344089,944.524341,973.802454,977.231372,1000,1033.653391,1070.478018,1112.723783,1135.011429,1166.792775
"IT000000","COCO1","UVAG","WATR",871.35401,877.484685,862.241035,845.116963,844.712059,857.502756,585.687189,672.668985,714.859709,719.539855,775.119185,749.70483,841.460351,844.861881,837.354281,853.1506,896.301952,955.013605,967.658351,993.480155,1022.807131,1000,1029.252397,1096.049849,1223.764089,1186.195548,1213.779395
"IT000000","COCO1","UVAP","EFUL",332.3,356.4,223,191.5,172.8,196.1,276,236.4,248.7,313.4,258.3,293.3,342.3,362.8,346.3,362.6,496.973358,515.318256,492.090427,510.899511,551.765405,657.583941,699.320499,719.613388,835.46014,666.730933,697.492183
"IT000000","COCO1","UVAP","EGAS",444.9,467.6,386.6,403.7,428.7,496.8,616.8,590.347503,556.633074,574.067934,526.837159,524.9,609.910907,618.994093,580.057248,655.6,870.859116,901.062405,865.516422,903.431832,983.957338,1181.279521,1162.978664,1093.0682,1132.163718,1086.80971,1096.834102
"IT000000","COCO1","UVAP","ELEC",862.771511,870.752965,854.365729,841.773427,841.653356,854.231359,842.95334,816.657376,999.851238,806.048691,811.209158,809.95294,844.631143,868.61295,856.965819,849.405472,850.880582,867.342558,892.965043,910.545639,925.021144,1000,1103.535299,1157.744193,1277.169382,1258.828041,1193.82817
"IT000000","COCO1","UVAP","ELUB",711.616322,713.22256,702.575478,693.848564,689.057409,723.437994,718.035297,711.795173,715.403084,695.04254,688.386048,714.819614,733.0872,734.460366,697.515825,692.880588,796.231081,789.712568,740.521564,889.815597,899.357013,1000,1113.852818,1164.714319,1389.745108,1201.768043,1249.848598
